id	window	forward_repeat_number	reverse_repeat_number	telomeric_repeat
1	9360000	9	0	AACCT
1	9370000	0	0	AACCT
1	9380000	5	1	AACCT
1	9390000	8	5	AACCT
1	9400000	8	5	AACCT
1	9410000	4	10	AACCT
1	9420000	1	13	AACCT
1	9430000	6	12	AACCT
1	9440000	6	8	AACCT
1	9450000	10	5	AACCT
1	9460000	2	15	AACCT
1	9470000	7	11	AACCT
1	9480000	4	4	AACCT
1	9490000	7	5	AACCT
1	9500000	5	8	AACCT
1	9510000	9	10	AACCT
1	9520000	5	7	AACCT
1	9530000	8	8	AACCT
1	9540000	8	5	AACCT
1	9550000	6	11	AACCT
1	9560000	11	4	AACCT
1	9570000	5	6	AACCT
1	9580000	5	6	AACCT
1	9590000	6	3	AACCT
1	9600000	7	9	AACCT
1	9610000	5	6	AACCT
1	9620000	3	8	AACCT
1	9630000	5	9	AACCT
1	9640000	7	7	AACCT
1	9650000	7	5	AACCT
1	9660000	3	6	AACCT
1	9670000	12	9	AACCT
1	9680000	3	11	AACCT
1	9690000	7	8	AACCT
1	9700000	12	9	AACCT
1	9710000	5	6	AACCT
1	9720000	7	14	AACCT
1	9730000	11	8	AACCT
1	9740000	8	5	AACCT
1	9750000	5	10	AACCT
1	9760000	6	4	AACCT
1	9770000	5	9	AACCT
1	9780000	7	11	AACCT
1	9790000	8	5	AACCT
1	9800000	9	9	AACCT
1	9810000	5	4	AACCT
1	9820000	5	8	AACCT
1	9830000	7	9	AACCT
1	9840000	8	6	AACCT
1	9850000	8	13	AACCT
1	9860000	5	5	AACCT
1	9870000	9	10	AACCT
1	9880000	10	6	AACCT
1	9890000	3	8	AACCT
1	9900000	5	12	AACCT
1	9910000	5	7	AACCT
1	9920000	4	6	AACCT
1	9930000	3	4	AACCT
1	9940000	7	4	AACCT
1	9950000	7	4	AACCT
1	9960000	7	11	AACCT
1	9970000	1	7	AACCT
1	9980000	7	8	AACCT
1	9990000	8	6	AACCT
1	10000000	5	7	AACCT
1	10010000	7	6	AACCT
1	10020000	4	5	AACCT
1	10030000	8	11	AACCT
1	10040000	9	7	AACCT
1	10050000	9	6	AACCT
1	10060000	7	6	AACCT
1	10070000	5	9	AACCT
1	10080000	6	6	AACCT
1	10090000	5	6	AACCT
1	10100000	3	4	AACCT
1	10110000	9	3	AACCT
1	10120000	4	4	AACCT
1	10130000	8	7	AACCT
1	10140000	6	4	AACCT
1	10150000	6	6	AACCT
1	10160000	12	1	AACCT
1	10170000	9	6	AACCT
1	10180000	8	8	AACCT
1	10190000	5	3	AACCT
1	10200000	10	10	AACCT
1	10210000	10	12	AACCT
1	10220000	5	6	AACCT
1	10230000	6	5	AACCT
1	10240000	7	10	AACCT
1	10250000	7	4	AACCT
1	10260000	4	6	AACCT
1	10270000	8	8	AACCT
1	10280000	6	6	AACCT
1	10290000	11	2	AACCT
1	10300000	5	8	AACCT
1	10310000	8	8	AACCT
1	10320000	8	9	AACCT
1	10330000	8	5	AACCT
1	10340000	4	6	AACCT
1	10350000	3	13	AACCT
1	10360000	6	6	AACCT
1	10370000	7	8	AACCT
1	10380000	5	6	AACCT
1	10390000	8	3	AACCT
1	10400000	5	4	AACCT
1	10410000	5	4	AACCT
1	10420000	4	8	AACCT
1	10430000	7	7	AACCT
1	10440000	8	4	AACCT
1	10450000	4	8	AACCT
1	10460000	9	7	AACCT
1	10470000	7	2	AACCT
1	10480000	9	8	AACCT
1	10490000	7	6	AACCT
1	10500000	4	8	AACCT
1	10510000	4	6	AACCT
1	10520000	5	7	AACCT
1	10530000	5	4	AACCT
1	10540000	9	9	AACCT
1	10550000	5	5	AACCT
1	10560000	9	5	AACCT
1	10570000	8	3	AACCT
1	10580000	11	6	AACCT
1	10590000	3	6	AACCT
1	10600000	2	6	AACCT
1	10610000	8	2	AACCT
1	10620000	4	10	AACCT
1	10630000	2	6	AACCT
1	10640000	5	6	AACCT
1	10650000	5	6	AACCT
1	10660000	4	9	AACCT
1	10670000	8	5	AACCT
1	10680000	2	7	AACCT
1	10690000	5	2	AACCT
1	10700000	7	7	AACCT
1	10710000	4	11	AACCT
1	10720000	5	6	AACCT
1	10730000	9	4	AACCT
1	10740000	2	4	AACCT
1	10750000	3	8	AACCT
1	10760000	6	3	AACCT
1	10770000	5	8	AACCT
1	10780000	4	9	AACCT
1	10790000	0	8	AACCT
1	10800000	3	5	AACCT
1	10810000	7	5	AACCT
1	10820000	7	11	AACCT
1	10830000	5	9	AACCT
1	10840000	9	10	AACCT
1	10850000	4	6	AACCT
1	10860000	6	4	AACCT
1	10870000	5	4	AACCT
1	10880000	5	11	AACCT
1	10890000	7	4	AACCT
1	10900000	3	5	AACCT
1	10910000	8	3	AACCT
1	10920000	7	4	AACCT
1	10930000	11	6	AACCT
1	10940000	11	8	AACCT
1	10950000	4	5	AACCT
1	10960000	4	4	AACCT
1	10970000	2	5	AACCT
1	10980000	5	6	AACCT
1	10990000	5	6	AACCT
1	11000000	4	8	AACCT
1	11010000	4	7	AACCT
1	11020000	6	9	AACCT
1	11030000	7	8	AACCT
1	11040000	4	7	AACCT
1	11050000	2	7	AACCT
1	11060000	6	6	AACCT
1	11070000	7	7	AACCT
1	11080000	8	6	AACCT
1	11090000	5	4	AACCT
1	11100000	9	5	AACCT
1	11110000	3	8	AACCT
1	11120000	3	4	AACCT
1	11130000	6	8	AACCT
1	11140000	2	7	AACCT
1	11150000	8	4	AACCT
1	11160000	3	7	AACCT
1	11170000	5	7	AACCT
1	11180000	6	6	AACCT
1	11190000	7	4	AACCT
1	11200000	5	6	AACCT
1	11210000	7	5	AACCT
1	11220000	11	6	AACCT
1	11230000	8	7	AACCT
1	11240000	4	7	AACCT
1	11250000	11	5	AACCT
1	11260000	4	4	AACCT
1	11270000	8	3	AACCT
1	11280000	12	2	AACCT
1	11290000	7	5	AACCT
1	11300000	3	3	AACCT
1	11310000	7	4	AACCT
1	11320000	11	5	AACCT
1	11330000	7	14	AACCT
1	11340000	4	5	AACCT
1	11350000	7	6	AACCT
1	11360000	10	4	AACCT
1	11370000	2	6	AACCT
1	11380000	6	6	AACCT
1	11390000	6	3	AACCT
1	11400000	5	11	AACCT
1	11410000	4	4	AACCT
1	11420000	8	9	AACCT
1	11430000	8	5	AACCT
1	11440000	5	6	AACCT
1	11450000	4	8	AACCT
1	11460000	7	8	AACCT
1	11470000	5	6	AACCT
1	11480000	5	8	AACCT
1	11490000	11	7	AACCT
1	11500000	5	9	AACCT
1	11510000	8	6	AACCT
1	11520000	8	4	AACCT
1	11530000	5	7	AACCT
1	11540000	8	5	AACCT
1	11550000	2	9	AACCT
1	11560000	7	7	AACCT
1	11570000	6	3	AACCT
1	11580000	7	8	AACCT
1	11590000	6	0	AACCT
1	11600000	1	5	AACCT
1	11610000	6	6	AACCT
1	11620000	7	8	AACCT
1	11630000	2	8	AACCT
1	11640000	3	9	AACCT
1	11650000	5	4	AACCT
1	11660000	4	8	AACCT
1	11670000	9	7	AACCT
1	11680000	8	8	AACCT
1	11690000	7	4	AACCT
1	11700000	0	10	AACCT
1	11710000	7	2	AACCT
1	11720000	5	7	AACCT
1	11730000	9	8	AACCT
1	11740000	10	6	AACCT
1	11750000	12	7	AACCT
1	11760000	10	6	AACCT
1	11770000	12	6	AACCT
1	11780000	11	10	AACCT
1	11790000	9	6	AACCT
1	11800000	5	3	AACCT
1	11810000	8	9	AACCT
1	11820000	8	7	AACCT
1	11830000	6	11	AACCT
1	11840000	8	8	AACCT
1	11850000	7	10	AACCT
1	11860000	3	7	AACCT
1	11870000	12	5	AACCT
1	11880000	10	6	AACCT
1	11890000	11	4	AACCT
1	11900000	10	6	AACCT
1	11910000	6	12	AACCT
1	11920000	7	12	AACCT
1	11930000	1	15	AACCT
1	11940000	6	13	AACCT
1	11950000	3	9	AACCT
1	11960000	2	5	AACCT
1	11970000	5	11	AACCT
1	11980000	6	15	AACCT
1	11990000	6	12	AACCT
1	12000000	7	10	AACCT
1	12010000	11	12	AACCT
1	12020000	6	10	AACCT
1	12030000	7	18	AACCT
1	12040000	9	5	AACCT
1	12050000	6	10	AACCT
1	12060000	4	10	AACCT
1	12070000	4	11	AACCT
1	12080000	10	10	AACCT
1	12090000	8	3	AACCT
1	12100000	3	6	AACCT
1	12110000	6	5	AACCT
1	12120000	8	6	AACCT
1	12130000	10	6	AACCT
1	12140000	6	8	AACCT
1	12150000	3	4	AACCT
1	12160000	10	3	AACCT
1	12170000	10	6	AACCT
1	12180000	8	8	AACCT
1	12190000	7	10	AACCT
1	12200000	4	7	AACCT
1	12210000	3	6	AACCT
1	12220000	13	12	AACCT
1	12230000	6	8	AACCT
1	12240000	7	14	AACCT
1	12250000	8	9	AACCT
1	12260000	4	8	AACCT
1	12270000	6	12	AACCT
1	12280000	4	4	AACCT
1	12290000	6	6	AACCT
1	12300000	8	6	AACCT
1	12310000	11	7	AACCT
1	12320000	9	9	AACCT
1	12330000	7	4	AACCT
1	12340000	7	12	AACCT
1	12350000	11	4	AACCT
1	12360000	6	2	AACCT
1	12370000	6	5	AACCT
1	12380000	6	13	AACCT
1	12390000	7	3	AACCT
1	12400000	5	3	AACCT
1	12410000	9	8	AACCT
1	12420000	10	9	AACCT
1	12430000	3	8	AACCT
1	12440000	9	6	AACCT
1	12450000	8	7	AACCT
1	12460000	7	7	AACCT
1	12470000	5	3	AACCT
1	12480000	4	3	AACCT
1	12490000	9	14	AACCT
1	12500000	4	5	AACCT
1	12510000	6	8	AACCT
1	12520000	6	6	AACCT
1	12530000	9	8	AACCT
1	12540000	4	7	AACCT
1	12550000	4	7	AACCT
1	12560000	7	9	AACCT
1	12570000	7	7	AACCT
1	12580000	11	10	AACCT
1	12590000	3	8	AACCT
1	12600000	5	2	AACCT
1	12610000	7	9	AACCT
1	12620000	8	9	AACCT
1	12630000	6	6	AACCT
1	12640000	4	8	AACCT
1	12650000	5	5	AACCT
1	12660000	6	8	AACCT
1	12670000	6	5	AACCT
1	12680000	2	2	AACCT
1	12690000	11	8	AACCT
1	12700000	9	12	AACCT
1	12710000	7	4	AACCT
1	12720000	12	5	AACCT
1	12730000	14	6	AACCT
1	12740000	8	6	AACCT
1	12750000	10	3	AACCT
1	12760000	11	6	AACCT
1	12770000	9	5	AACCT
1	12780000	10	8	AACCT
1	12790000	12	13	AACCT
1	12800000	10	10	AACCT
1	12810000	12	5	AACCT
1	12820000	9	11	AACCT
1	12830000	8	10	AACCT
1	12840000	8	8	AACCT
1	12850000	7	7	AACCT
1	12860000	10	13	AACCT
1	12870000	11	7	AACCT
1	12880000	10	9	AACCT
1	12890000	9	8	AACCT
1	12900000	8	7	AACCT
1	12910000	14	5	AACCT
1	12920000	7	6	AACCT
1	12930000	8	7	AACCT
1	12940000	7	8	AACCT
1	12950000	7	14	AACCT
1	12960000	11	8	AACCT
1	12970000	5	11	AACCT
1	12980000	7	11	AACCT
1	12990000	6	10	AACCT
1	13000000	9	11	AACCT
1	13010000	6	8	AACCT
1	13020000	9	8	AACCT
1	13030000	12	7	AACCT
1	13040000	8	11	AACCT
1	13050000	9	9	AACCT
1	13060000	12	13	AACCT
1	13070000	7	12	AACCT
1	13080000	7	6	AACCT
1	13090000	6	7	AACCT
1	13100000	8	5	AACCT
1	13110000	4	9	AACCT
1	13120000	11	8	AACCT
1	13130000	13	5	AACCT
1	13140000	5	10	AACCT
1	13150000	9	8	AACCT
1	13160000	12	8	AACCT
1	13170000	8	9	AACCT
1	13180000	7	6	AACCT
1	13190000	11	11	AACCT
1	13200000	4	12	AACCT
1	13210000	5	5	AACCT
1	13220000	6	9	AACCT
1	13230000	7	8	AACCT
1	13240000	1	12	AACCT
1	13250000	7	7	AACCT
1	13260000	4	4	AACCT
1	13270000	7	9	AACCT
1	13280000	9	13	AACCT
1	13290000	5	5	AACCT
1	13300000	5	14	AACCT
1	13310000	6	1	AACCT
1	13320000	4	10	AACCT
1	13330000	11	7	AACCT
1	13340000	7	9	AACCT
1	13350000	10	3	AACCT
1	13360000	4	7	AACCT
1	13370000	7	10	AACCT
1	13380000	14	11	AACCT
1	13390000	8	12	AACCT
1	13400000	6	13	AACCT
1	13410000	8	14	AACCT
1	13420000	8	2	AACCT
1	13430000	11	9	AACCT
1	13440000	11	5	AACCT
1	13450000	9	15	AACCT
1	13460000	7	8	AACCT
1	13470000	7	8	AACCT
1	13480000	7	5	AACCT
1	13490000	13	8	AACCT
1	13500000	10	4	AACCT
1	13510000	12	12	AACCT
1	13520000	14	3	AACCT
1	13530000	14	4	AACCT
1	13540000	10	5	AACCT
1	13550000	3	5	AACCT
1	13560000	10	12	AACCT
1	13570000	10	5	AACCT
1	13580000	9	8	AACCT
1	13590000	9	13	AACCT
1	13600000	8	14	AACCT
1	13610000	7	5	AACCT
1	13620000	11	5	AACCT
1	13630000	5	7	AACCT
1	13640000	8	9	AACCT
1	13650000	5	9	AACCT
1	13660000	7	8	AACCT
1	13670000	13	6	AACCT
1	13680000	6	5	AACCT
1	13690000	7	9	AACCT
1	13700000	4	8	AACCT
1	13710000	9	6	AACCT
1	13720000	5	7	AACCT
1	13730000	8	6	AACCT
1	13740000	3	4	AACCT
1	13750000	4	7	AACCT
1	13760000	7	6	AACCT
1	13770000	7	8	AACCT
1	13780000	9	9	AACCT
1	13790000	6	6	AACCT
1	13800000	9	5	AACCT
1	13810000	5	6	AACCT
1	13820000	4	7	AACCT
1	13830000	5	6	AACCT
1	13840000	3	9	AACCT
1	13850000	2	2	AACCT
1	13860000	8	9	AACCT
1	13870000	6	9	AACCT
1	13880000	8	7	AACCT
1	13890000	5	8	AACCT
1	13900000	5	4	AACCT
1	13910000	8	3	AACCT
1	13920000	10	2	AACCT
1	13930000	6	4	AACCT
1	13940000	7	8	AACCT
1	13950000	8	6	AACCT
1	13960000	7	3	AACCT
1	13970000	4	5	AACCT
1	13980000	4	6	AACCT
1	13990000	9	5	AACCT
1	14000000	10	5	AACCT
1	14010000	5	8	AACCT
1	14020000	10	8	AACCT
1	14030000	4	8	AACCT
1	14040000	9	4	AACCT
1	14050000	8	5	AACCT
1	14060000	5	12	AACCT
1	14070000	6	10	AACCT
1	14080000	10	11	AACCT
1	14090000	8	12	AACCT
1	14100000	6	8	AACCT
1	14110000	14	8	AACCT
1	14120000	2	4	AACCT
1	14130000	3	8	AACCT
1	14140000	2	6	AACCT
1	14150000	11	3	AACCT
1	14160000	10	8	AACCT
1	14170000	2	8	AACCT
1	14180000	11	9	AACCT
1	14190000	7	4	AACCT
1	14200000	8	6	AACCT
1	14210000	6	5	AACCT
1	14220000	6	11	AACCT
1	14230000	6	5	AACCT
1	14240000	8	12	AACCT
1	14250000	7	6	AACCT
1	14260000	3	9	AACCT
1	14270000	9	8	AACCT
1	14280000	11	8	AACCT
1	14290000	12	6	AACCT
1	14300000	6	5	AACCT
1	14310000	8	7	AACCT
1	14320000	10	13	AACCT
1	14330000	11	6	AACCT
1	14340000	6	8	AACCT
1	14350000	9	7	AACCT
1	14360000	4	17	AACCT
1	14370000	6	4	AACCT
1	14380000	4	7	AACCT
1	14390000	7	9	AACCT
1	14400000	7	8	AACCT
1	14410000	3	9	AACCT
1	14420000	8	8	AACCT
1	14430000	7	8	AACCT
1	14440000	4	7	AACCT
1	14450000	9	6	AACCT
1	14460000	12	4	AACCT
1	14470000	5	12	AACCT
1	14480000	2	8	AACCT
1	14490000	8	6	AACCT
1	14500000	12	5	AACCT
1	14510000	6	8	AACCT
1	14520000	4	10	AACCT
1	14530000	8	12	AACCT
1	14540000	3	10	AACCT
1	14550000	4	8	AACCT
1	14560000	7	14	AACCT
1	14570000	10	4	AACCT
1	14580000	16	6	AACCT
1	14590000	14	9	AACCT
1	14600000	8	7	AACCT
1	14610000	10	9	AACCT
1	14620000	15	7	AACCT
1	14630000	5	10	AACCT
1	14640000	14	8	AACCT
1	14650000	7	11	AACCT
1	14660000	9	8	AACCT
1	14670000	10	5	AACCT
1	14680000	1	6	AACCT
1	14690000	5	7	AACCT
1	14700000	8	6	AACCT
1	14710000	6	5	AACCT
1	14720000	9	8	AACCT
1	14730000	1	7	AACCT
1	14740000	11	5	AACCT
1	14750000	7	10	AACCT
1	14760000	7	3	AACCT
1	14770000	5	9	AACCT
1	14780000	5	8	AACCT
1	14790000	8	9	AACCT
1	14800000	5	5	AACCT
1	14810000	8	6	AACCT
1	14820000	7	7	AACCT
1	14830000	5	5	AACCT
1	14840000	6	8	AACCT
1	14850000	4	4	AACCT
1	14860000	7	6	AACCT
1	14870000	3	10	AACCT
1	14880000	4	3	AACCT
1	14890000	8	9	AACCT
1	14900000	6	10	AACCT
1	14910000	5	8	AACCT
1	14920000	6	11	AACCT
1	14930000	2	4	AACCT
1	14940000	10	7	AACCT
1	14950000	11	8	AACCT
1	14960000	7	9	AACCT
1	14970000	10	8	AACCT
1	14980000	12	4	AACCT
1	14990000	2	11	AACCT
1	15000000	9	6	AACCT
1	15010000	7	2	AACCT
1	15020000	10	12	AACCT
1	15030000	2	4	AACCT
1	15040000	7	4	AACCT
1	15050000	4	4	AACCT
1	15060000	6	7	AACCT
1	15070000	11	11	AACCT
1	15080000	8	7	AACCT
1	15090000	4	5	AACCT
1	15100000	6	3	AACCT
1	15110000	7	5	AACCT
1	15120000	8	7	AACCT
1	15130000	7	9	AACCT
1	15140000	9	6	AACCT
1	15150000	4	7	AACCT
1	15160000	3	12	AACCT
1	15170000	9	5	AACCT
1	15180000	7	6	AACCT
1	15190000	6	9	AACCT
1	15200000	4	15	AACCT
1	15210000	1	9	AACCT
1	15220000	8	7	AACCT
1	15230000	3	8	AACCT
1	15240000	9	3	AACCT
1	15250000	11	9	AACCT
1	15260000	8	6	AACCT
1	15270000	7	5	AACCT
1	15280000	8	7	AACCT
1	15290000	2	10	AACCT
1	15300000	7	12	AACCT
1	15310000	5	10	AACCT
1	15320000	9	9	AACCT
1	15330000	7	7	AACCT
1	15340000	8	8	AACCT
1	15350000	8	7	AACCT
1	15360000	8	1	AACCT
1	15370000	5	4	AACCT
1	15380000	5	8	AACCT
1	15390000	8	10	AACCT
1	15400000	9	10	AACCT
1	15410000	10	13	AACCT
1	15420000	12	5	AACCT
1	15430000	11	6	AACCT
1	15440000	4	11	AACCT
1	15450000	7	6	AACCT
1	15460000	7	5	AACCT
1	15470000	1	9	AACCT
1	15480000	7	8	AACCT
1	15490000	5	7	AACCT
1	15500000	9	8	AACCT
1	15510000	14	7	AACCT
1	15520000	13	10	AACCT
1	15530000	15	8	AACCT
1	15540000	8	7	AACCT
1	15550000	7	5	AACCT
1	15560000	8	8	AACCT
1	15570000	7	9	AACCT
1	15580000	3	10	AACCT
1	15590000	6	11	AACCT
1	15600000	8	11	AACCT
1	15610000	5	12	AACCT
1	15620000	5	11	AACCT
1	15630000	6	12	AACCT
1	15640000	3	5	AACCT
1	15650000	9	7	AACCT
1	15660000	6	8	AACCT
1	15670000	9	4	AACCT
1	15680000	5	6	AACCT
1	15690000	5	7	AACCT
1	15700000	6	7	AACCT
1	15710000	7	4	AACCT
1	15720000	5	14	AACCT
1	15730000	10	4	AACCT
1	15740000	5	10	AACCT
1	15750000	9	4	AACCT
1	15760000	6	4	AACCT
1	15770000	11	3	AACCT
1	15780000	3	6	AACCT
1	15790000	2	3	AACCT
1	15800000	4	10	AACCT
1	15810000	6	5	AACCT
1	15820000	8	5	AACCT
1	15830000	11	4	AACCT
1	15840000	11	11	AACCT
1	15850000	5	0	AACCT
1	15860000	0	5	AACCT
1	15870000	13	8	AACCT
1	15880000	6	6	AACCT
1	15890000	11	7	AACCT
1	15900000	7	9	AACCT
1	15910000	7	7	AACCT
1	15920000	5	7	AACCT
1	15930000	9	7	AACCT
1	15940000	7	7	AACCT
1	15950000	7	7	AACCT
1	15960000	5	6	AACCT
1	15970000	7	7	AACCT
1	15980000	6	3	AACCT
1	15990000	6	3	AACCT
1	16000000	7	10	AACCT
1	16010000	4	3	AACCT
1	16020000	4	5	AACCT
1	16030000	10	7	AACCT
1	16040000	12	5	AACCT
1	16050000	6	3	AACCT
1	16060000	6	7	AACCT
1	16070000	5	5	AACCT
1	16080000	6	7	AACCT
1	16090000	5	6	AACCT
1	16100000	6	8	AACCT
1	16110000	7	12	AACCT
1	16120000	3	6	AACCT
1	16130000	15	10	AACCT
1	16140000	2	6	AACCT
1	16150000	3	7	AACCT
1	16160000	6	3	AACCT
1	16170000	10	4	AACCT
1	16180000	14	9	AACCT
1	16190000	4	4	AACCT
1	16200000	11	9	AACCT
1	16210000	9	9	AACCT
1	16220000	10	5	AACCT
1	16230000	6	9	AACCT
1	16240000	8	8	AACCT
1	16250000	3	6	AACCT
1	16260000	10	5	AACCT
1	16270000	6	6	AACCT
1	16280000	9	6	AACCT
1	16290000	9	7	AACCT
1	16300000	4	9	AACCT
1	16310000	6	3	AACCT
1	16320000	5	6	AACCT
1	16330000	8	7	AACCT
1	16340000	6	4	AACCT
1	16350000	7	4	AACCT
1	16360000	8	4	AACCT
1	16370000	10	2	AACCT
1	16380000	11	5	AACCT
1	16390000	9	5	AACCT
1	16400000	8	5	AACCT
1	16410000	4	1	AACCT
1	16420000	3	6	AACCT
1	16430000	11	4	AACCT
1	16440000	5	11	AACCT
1	16450000	8	9	AACCT
1	16460000	3	4	AACCT
1	16470000	6	4	AACCT
1	16480000	4	5	AACCT
1	16490000	7	1	AACCT
1	16500000	7	6	AACCT
1	16510000	4	12	AACCT
1	16520000	6	10	AACCT
1	16530000	11	5	AACCT
1	16540000	3	8	AACCT
1	16550000	6	3	AACCT
1	16560000	3	5	AACCT
1	16570000	10	5	AACCT
1	16580000	5	7	AACCT
1	16590000	7	2	AACCT
1	16600000	8	5	AACCT
1	16610000	4	8	AACCT
1	16620000	3	7	AACCT
1	16630000	9	7	AACCT
1	16640000	7	8	AACCT
1	16650000	5	7	AACCT
1	16660000	6	3	AACCT
1	16670000	4	9	AACCT
1	16680000	6	7	AACCT
1	16690000	8	10	AACCT
1	16700000	4	13	AACCT
1	16710000	5	8	AACCT
1	16720000	13	9	AACCT
1	16730000	6	5	AACCT
1	16740000	6	5	AACCT
1	16750000	7	6	AACCT
1	16760000	5	7	AACCT
1	16770000	3	7	AACCT
1	16780000	6	14	AACCT
1	16790000	8	3	AACCT
1	16800000	8	7	AACCT
1	16810000	9	7	AACCT
1	16820000	6	9	AACCT
1	16830000	6	7	AACCT
1	16840000	7	6	AACCT
1	16850000	7	11	AACCT
1	16860000	7	6	AACCT
1	16870000	9	8	AACCT
1	16880000	9	4	AACCT
1	16890000	4	6	AACCT
1	16900000	9	6	AACCT
1	16910000	4	9	AACCT
1	16920000	3	6	AACCT
1	16930000	13	5	AACCT
1	16940000	6	4	AACCT
1	16950000	3	2	AACCT
1	16960000	1	8	AACCT
1	16970000	9	9	AACCT
1	16980000	8	2	AACCT
1	16990000	4	12	AACCT
1	17000000	5	5	AACCT
1	17010000	12	6	AACCT
1	17020000	11	6	AACCT
1	17030000	6	4	AACCT
1	17040000	8	7	AACCT
1	17050000	6	7	AACCT
1	17060000	7	4	AACCT
1	17070000	7	4	AACCT
1	17080000	4	7	AACCT
1	17090000	7	5	AACCT
1	17100000	7	3	AACCT
1	17110000	5	3	AACCT
1	17120000	9	4	AACCT
1	17130000	6	5	AACCT
1	17140000	1	4	AACCT
1	17150000	6	11	AACCT
1	17160000	7	9	AACCT
1	17170000	4	4	AACCT
1	17180000	7	7	AACCT
1	17190000	6	7	AACCT
1	17200000	7	6	AACCT
1	17210000	10	7	AACCT
1	17220000	7	7	AACCT
1	17230000	9	8	AACCT
1	17240000	7	11	AACCT
1	17250000	9	6	AACCT
1	17260000	5	9	AACCT
1	17270000	6	5	AACCT
1	17280000	7	7	AACCT
1	17290000	7	8	AACCT
1	17300000	11	7	AACCT
1	17310000	6	10	AACCT
1	17320000	10	3	AACCT
1	17330000	9	9	AACCT
1	17340000	4	3	AACCT
1	17350000	4	1	AACCT
1	17360000	6	9	AACCT
1	17370000	8	1	AACCT
1	17380000	10	3	AACCT
1	17390000	9	4	AACCT
1	17400000	9	8	AACCT
1	17410000	6	6	AACCT
1	17420000	10	1	AACCT
1	17430000	7	8	AACCT
1	17440000	4	5	AACCT
1	17450000	6	10	AACCT
1	17460000	4	5	AACCT
1	17470000	7	7	AACCT
1	17480000	13	2	AACCT
1	17490000	8	10	AACCT
1	17500000	6	4	AACCT
1	17510000	7	4	AACCT
1	17520000	6	5	AACCT
1	17530000	4	6	AACCT
1	17540000	6	8	AACCT
1	17550000	6	6	AACCT
1	17560000	2	8	AACCT
1	17570000	3	2	AACCT
1	17580000	10	6	AACCT
1	17590000	5	4	AACCT
1	17600000	5	2	AACCT
1	17610000	3	6	AACCT
1	17620000	10	13	AACCT
1	17630000	7	4	AACCT
1	17640000	5	10	AACCT
1	17650000	6	5	AACCT
1	17660000	2	12	AACCT
1	17670000	5	8	AACCT
1	17680000	17	7	AACCT
1	17690000	10	10	AACCT
1	17700000	8	4	AACCT
1	17710000	5	7	AACCT
1	17720000	10	5	AACCT
1	17730000	7	8	AACCT
1	17740000	7	6	AACCT
1	17750000	3	6	AACCT
1	17760000	9	8	AACCT
1	17770000	4	9	AACCT
1	17780000	7	6	AACCT
1	17790000	3	5	AACCT
1	17800000	13	8	AACCT
1	17810000	8	3	AACCT
1	17820000	6	3	AACCT
1	17830000	4	8	AACCT
1	17840000	10	15	AACCT
1	17850000	9	10	AACCT
1	17860000	6	7	AACCT
1	17870000	12	11	AACCT
1	17880000	4	4	AACCT
1	17890000	4	3	AACCT
1	17900000	3	7	AACCT
1	17910000	3	6	AACCT
1	17920000	5	12	AACCT
1	17930000	6	9	AACCT
1	17940000	7	6	AACCT
1	17950000	9	6	AACCT
1	17960000	6	6	AACCT
1	17970000	13	9	AACCT
1	17980000	8	8	AACCT
1	17990000	9	9	AACCT
1	18000000	7	10	AACCT
1	18010000	8	16	AACCT
1	18020000	4	8	AACCT
1	18030000	7	4	AACCT
1	18040000	7	3	AACCT
1	18050000	6	5	AACCT
1	18060000	3	3	AACCT
1	18070000	7	5	AACCT
1	18080000	5	7	AACCT
1	18090000	3	6	AACCT
1	18100000	8	9	AACCT
1	18110000	4	6	AACCT
1	18120000	6	9	AACCT
1	18130000	13	10	AACCT
1	18140000	10	4	AACCT
1	18150000	10	9	AACCT
1	18160000	5	10	AACCT
1	18170000	4	4	AACCT
1	18180000	11	7	AACCT
1	18190000	3	6	AACCT
1	18200000	10	5	AACCT
1	18210000	7	7	AACCT
1	18220000	6	3	AACCT
1	18230000	10	8	AACCT
1	18240000	7	9	AACCT
1	18250000	6	8	AACCT
1	18260000	9	3	AACCT
1	18270000	6	8	AACCT
1	18280000	11	3	AACCT
1	18290000	1	9	AACCT
1	18300000	1	6	AACCT
1	18310000	7	5	AACCT
1	18320000	8	7	AACCT
1	18330000	6	8	AACCT
1	18340000	12	12	AACCT
1	18350000	6	7	AACCT
1	18360000	3	9	AACCT
1	18370000	6	6	AACCT
1	18380000	9	4	AACCT
1	18390000	9	6	AACCT
1	18400000	7	6	AACCT
1	18410000	5	5	AACCT
1	18420000	4	4	AACCT
1	18430000	3	4	AACCT
1	18440000	6	7	AACCT
1	18450000	7	3	AACCT
1	18460000	6	7	AACCT
1	18470000	10	8	AACCT
1	18480000	5	10	AACCT
1	18490000	7	13	AACCT
1	18500000	12	9	AACCT
1	18510000	7	8	AACCT
1	18520000	9	8	AACCT
1	18530000	6	4	AACCT
1	18540000	8	8	AACCT
1	18550000	5	4	AACCT
1	18560000	6	4	AACCT
1	18570000	9	4	AACCT
1	18580000	4	3	AACCT
1	18590000	10	6	AACCT
1	18600000	11	5	AACCT
1	18610000	5	8	AACCT
1	18620000	4	3	AACCT
1	18630000	16	3	AACCT
1	18640000	5	5	AACCT
1	18650000	4	4	AACCT
1	18660000	11	3	AACCT
